id_servidor,paso_temporal,temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
79,8,55.7,34.3,34.14,347.58,0
79,9,50.08,37.68,38.18,69.26,0
79,10,50.24,38.91,31.77,275.67,0
79,11,53.14,38.57,33.82,4.69,0
79,12,42.49,39.02,37.69,327.4,0
79,13,44.36,26.63,31.97,103.56,0
79,14,49.84,30.27,34.57,481.54,0
79,15,44.56,32.9,35.97,263.43,0
79,16,41.71,31.77,35.12,223.7,0
79,17,46.01,32.08,34.78,60.1,0
79,18,49.47,38.52,37.22,29.64,0
79,19,44.64,35.38,37.82,157.5,0
79,20,56.21,34.41,27.8,35.51,0
79,21,45.75,34.05,40.13,52.62,0
79,22,42.73,33.36,27.44,193.87,0
79,23,47.26,33.99,31.44,64.1,0
79,24,54.26,40.51,37.18,231.18,0
79,25,44.9,27.9,34.48,358.82,0
79,26,52.37,40.05,27.85,162.17,0
79,27,48.81,44.13,39.47,195.62,0
79,28,56.36,40.02,40.33,422.17,0
79,29,48.51,31.0,36.94,37.49,0
79,30,51.38,33.01,32.26,322.95,0
79,31,51.44,39.09,36.3,308.5,0
79,32,50.92,33.96,32.95,282.52,0
79,33,43.66,32.93,33.23,335.01,0
79,34,45.93,34.55,31.85,213.67,0
79,35,51.4,30.47,30.48,110.05,0
79,36,54.08,34.44,36.63,311.35,0
79,37,41.27,30.13,33.7,315.94,0
79,38,50.41,37.85,38.36,312.64,0
79,39,44.8,31.58,34.62,185.34,0
80,0,45.39,16.85,25.9,101.94,0
80,1,40.67,23.48,29.49,329.98,0
80,2,50.81,25.38,37.17,119.77,0
80,3,37.62,12.27,24.81,114.65,0
80,4,55.19,27.89,37.01,147.36,0
80,5,43.8,24.4,36.43,105.35,0
80,6,45.99,25.41,30.33,278.66,0
80,7,45.65,17.5,26.25,212.07,0
80,8,48.49,24.74,31.53,121.05,0
80,9,45.63,25.2,29.06,260.94,0
80,10,40.17,18.98,30.25,146.98,0
80,11,45.42,24.71,31.75,140.63,0
80,12,38.41,21.04,31.97,185.84,0
80,13,41.4,19.12,34.53,235.62,0
80,14,37.13,20.8,33.37,226.78,0
80,15,35.12,22.26,32.95,136.41,0
80,16,41.58,20.38,24.0,281.65,0
80,17,45.52,18.42,31.07,153.31,0
80,18,46.36,23.16,37.42,101.4,0
80,19,42.63,23.83,22.1,3.84,0
80,20,49.19,22.17,33.57,297.98,0
80,21,36.68,15.12,27.59,181.49,0
80,22,33.18,19.25,27.17,205.3,0
80,23,31.65,18.21,32.15,305.5,0
80,24,40.39,28.51,39.79,122.71,0
80,25,45.41,22.06,33.8,431.9,0
80,26,38.88,20.47,29.3,188.37,0
80,27,42.75,19.35,26.91,216.96,0
80,28,48.29,21.09,31.28,148.46,0
80,29,38.91,24.59,35.26,356.85,0
80,30,40.48,14.27,26.46,118.34,0
80,31,44.51,22.51,30.48,314.41,0
80,32,37.56,19.57,39.43,274.94,0
80,33,48.14,23.31,35.36,234.81,0
80,34,42.25,24.78,36.26,220.31,0
80,35,39.12,18.81,24.96,334.07,0
80,36,47.86,16.11,26.23,56.83,0
80,37,43.46,20.37,30.73,119.08,0
80,38,48.0,26.74,30.04,159.53,0
80,39,48.89,24.93,37.81,228.89,0
81,0,52.48,37.92,33.54,1000.0,0
81,1,42.66,38.44,33.45,16.05,0
81,2,54.57,41.22,36.97,130.32,0
81,3,41.2,37.49,34.55,69.04,0
81,4,40.97,34.55,32.2,386.11,0
81,5,47.14,37.24,42.1,256.72,0
81,6,49.83,36.27,42.79,521.64,0
81,7,55.58,39.73,36.01,123.89,0
81,8,49.37,37.25,36.37,93.04,0
81,9,46.51,33.68,33.83,162.86,0
81,10,52.68,39.91,40.91,345.4,0
81,11,44.47,34.68,39.22,136.07,0
81,12,49.29,36.38,29.8,194.93,0
81,13,43.66,35.78,36.97,191.6,0
81,14,50.08,38.59,32.35,184.74,0
81,15,46.27,32.15,39.57,101.71,0
81,16,46.16,37.77,37.75,163.53,0
81,17,51.96,41.96,35.46,158.39,0
81,18,50.12,38.02,35.61,768.36,0
81,19,52.79,34.97,34.08,293.22,0
81,20,42.22,36.18,37.31,391.28,0
81,21,49.55,38.82,40.21,79.15,0
81,22,47.3,39.88,33.46,132.96,0
81,23,55.56,43.66,45.01,81.0,0
81,24,49.34,31.14,38.61,202.45,0
81,25,51.83,38.69,33.82,115.4,0
81,26,46.84,38.38,36.81,208.78,0
81,27,52.73,37.37,41.76,312.44,0
81,28,43.85,39.06,40.95,123.1,0
81,29,41.95,36.72,34.71,239.01,0
81,30,42.37,33.64,37.13,124.78,0
81,31,49.57,38.49,46.51,235.25,0
81,32,53.21,40.24,37.75,72.42,0
81,33,37.32,37.45,34.06,323.55,0
81,34,56.55,41.88,38.71,289.59,0
81,35,49.4,36.69,36.62,248.2,0
81,36,43.89,39.48,35.33,275.19,0
81,37,46.81,31.31,34.85,90.53,0
81,38,57.81,46.61,36.13,105.65,0
81,39,51.29,36.73,33.63,270.29,0
82,0,49.93,40.27,46.76,170.17,0
82,1,39.38,25.88,32.41,412.49,0
82,2,49.03,37.41,35.19,267.72,0
82,3,45.17,32.02,30.95,282.29,0
82,4,43.43,28.93,27.31,160.08,0
82,5,45.64,26.87,33.61,206.42,0
82,6,38.92,30.88,36.38,128.27,0
82,7,45.16,30.61,32.79,273.31,0
82,8,56.58,33.29,35.25,166.75,0
82,9,46.64,41.28,35.03,206.69,0
82,10,51.25,30.66,34.56,199.27,0
82,11,44.67,27.07,34.09,177.82,0
82,12,44.02,31.37,32.67,532.58,0
82,13,43.67,36.86,42.49,677.6,0
82,14,47.14,31.7,31.83,98.91,0
82,15,54.05,35.3,37.14,263.29,0
82,16,45.8,33.38,38.14,108.58,0
82,17,46.83,32.94,34.89,145.03,0
82,18,54.0,39.04,37.27,49.63,0
82,19,46.62,28.82,28.58,238.99,0
82,20,38.84,28.53,37.64,240.51,0
82,21,45.76,29.06,32.84,142.18,0
82,22,53.72,34.08,37.43,265.78,0
82,23,46.99,32.91,37.35,42.98,0
82,24,37.38,35.54,34.24,95.18,0
82,25,48.45,32.39,34.24,159.6,0
82,26,45.89,31.91,39.09,39.33,0
82,27,40.33,34.01,31.94,29.85,0
82,28,43.44,39.48,45.11,143.05,0
82,29,48.8,28.05,30.48,263.28,0
82,30,42.42,29.02,29.48,333.85,0
82,31,43.49,32.86,35.54,114.33,0
82,32,50.64,40.83,45.98,267.99,0
82,33,42.49,28.41,26.8,256.39,0
82,34,47.42,32.66,34.55,326.23,0
82,35,44.61,29.19,35.03,137.98,0
82,36,42.97,34.29,35.86,35.82,0
82,37,41.2,24.44,32.58,188.42,0
82,38,46.9,28.55,30.8,58.34,0
82,39,49.56,37.81,35.36,93.18,0
83,0,34.08,23.24,43.24,277.27,0
83,1,44.02,23.63,36.34,111.73,0
83,2,40.51,25.83,43.52,311.5,0
83,3,39.91,24.21,44.56,220.15,0
83,4,40.66,20.99,43.14,154.86,0
83,5,40.41,22.61,42.07,109.2,0
83,6,41.49,20.93,41.24,278.8,0
83,7,40.05,18.21,35.83,331.31,0
83,8,34.15,20.99,35.32,116.06,0
83,9,47.62,20.74,36.8,44.04,0
83,10,34.69,14.4,29.62,263.31,0
83,11,39.37,24.3,44.0,6.18,0
83,12,42.17,24.97,38.94,675.42,0
83,13,42.32,23.37,43.41,52.48,0
83,14,49.21,24.74,35.7,130.15,0
83,15,42.5,20.49,41.43,19.64,0
83,16,43.07,19.14,35.61,52.66,0
83,17,44.59,24.99,35.64,43.75,0
83,18,40.73,16.96,41.63,257.1,0
83,19,40.98,16.82,39.86,27.41,0
83,20,34.84,22.99,39.68,139.17,0
83,21,41.53,22.88,39.04,413.6,0
83,22,48.11,24.92,41.3,174.1,0
83,23,54.37,14.36,35.73,221.1,0
83,24,36.75,20.81,35.38,66.48,0
83,25,41.36,16.68,34.78,439.62,0
83,26,41.04,24.62,46.18,115.04,0
83,27,52.4,26.53,49.39,152.63,0
83,28,37.26,23.21,44.24,338.05,0
83,29,43.22,18.97,38.75,158.19,0
83,30,34.74,18.2,35.71,185.75,0
83,31,39.72,19.55,34.8,146.2,0
83,32,40.07,17.83,34.24,147.02,0
83,33,45.74,20.56,36.06,224.46,0
83,34,36.06,18.19,43.92,246.35,0
83,35,41.86,15.67,41.65,102.81,0
83,36,42.53,22.72,41.32,88.07,0
83,37,43.68,23.03,35.83,106.9,0
83,38,48.71,27.99,44.18,11.85,0
83,39,35.82,19.46,36.6,10.85,0
84,0,48.43,15.25,33.43,240.46,0
84,1,42.13,27.11,45.06,190.22,0
84,2,43.92,24.65,37.23,278.12,0
84,3,39.29,24.06,40.42,151.95,0
84,4,44.71,26.91,40.51,236.79,0
84,5,40.16,24.52,41.74,312.26,0
84,6,45.71,20.71,35.52,101.86,0
84,7,39.54,15.1,36.12,209.07,0
84,8,36.95,18.9,38.09,46.54,0
84,9,44.11,19.02,38.35,264.3,0
84,10,43.81,24.1,40.14,414.56,0
84,11,45.91,21.95,40.05,606.74,0
84,12,34.48,15.37,43.18,169.03,0
84,13,45.02,25.09,48.77,285.66,0
84,14,47.49,26.95,39.05,183.77,0
84,15,42.97,27.53,33.77,199.81,0
84,16,34.83,17.11,38.69,133.08,0
84,17,42.37,22.92,39.96,128.62,0
84,18,45.01,17.6,40.45,169.6,0
84,19,50.02,29.39,43.19,185.0,0
84,20,40.29,21.75,39.01,38.23,0
84,21,36.14,20.15,41.82,172.08,0
84,22,39.2,19.41,41.95,368.22,0
84,23,40.69,22.97,34.79,129.7,0
84,24,44.68,23.69,37.0,31.53,0
84,25,38.5,15.04,35.45,161.83,0
84,26,41.51,27.22,41.6,94.25,0
84,27,47.23,23.51,38.87,19.4,0
84,28,45.07,27.18,42.7,196.7,0
84,29,46.84,28.47,45.13,94.77,0
84,30,34.87,21.23,44.27,105.03,0
84,31,33.83,25.06,42.22,198.41,0
84,32,35.14,19.33,34.91,3.98,0
84,33,39.17,19.76,37.44,28.99,0
84,34,47.15,27.92,41.35,260.5,0
84,35,31.22,18.67,39.13,51.7,0
84,36,48.68,22.41,40.4,62.8,0
84,37,40.96,18.0,43.9,35.98,0
84,38,46.18,19.01,36.06,121.66,0
84,39,37.48,19.61,39.12,231.37,0
85,0,41.28,23.02,34.65,419.75,0
85,1,43.64,22.29,32.45,538.68,0
85,2,42.5,23.96,31.14,242.1,0
85,3,48.52,28.18,38.25,102.9,0
85,4,43.33,17.42,27.91,314.35,0
85,5,45.67,24.57,41.38,122.61,0
85,6,31.62,21.14,33.17,214.9,0
85,7,44.54,26.14,31.0,101.93,0
85,8,44.48,28.07,34.21,292.47,0
85,9,42.95,22.35,32.42,101.31,0
85,10,40.05,24.05,42.06,382.01,0
85,11,38.86,26.43,32.25,60.48,0
85,12,45.61,25.56,34.4,18.52,0
85,13,42.81,26.6,33.47,294.19,0
85,14,43.67,20.38,34.09,109.0,0
85,15,38.29,19.5,30.33,179.13,0
85,16,45.5,17.02,27.18,141.33,0
85,17,45.57,20.79,31.99,22.49,0
85,18,42.95,21.23,31.84,170.76,0
85,19,40.8,21.0,30.77,331.79,0
85,20,46.24,23.54,32.09,300.38,0
85,21,44.45,23.64,37.83,207.82,0
85,22,42.76,21.31,31.81,313.47,0
85,23,46.73,22.96,29.87,52.86,0
85,24,49.15,24.88,32.95,140.95,0
85,25,35.44,18.37,31.73,227.5,0
85,26,39.44,25.3,30.25,164.35,0
85,27,37.68,19.12,37.25,150.38,0
85,28,38.56,27.33,38.44,35.92,0
85,29,41.98,22.23,38.0,69.76,0
85,30,44.44,21.83,34.39,278.14,0
85,31,38.54,14.41,22.85,777.92,0
85,32,41.0,24.2,39.23,288.24,0
85,33,46.6,21.95,30.3,127.53,0
85,34,42.8,22.27,30.72,94.47,0
85,35,43.12,21.2,33.33,180.79,0
85,36,47.69,24.07,38.66,282.5,0
85,37,42.95,24.87,37.95,152.23,0
85,38,51.05,23.51,36.85,276.21,0
85,39,42.55,26.84,34.33,59.24,0
86,0,50.22,33.66,38.21,14.68,0
86,1,53.46,43.23,42.94,6.05,0
86,2,52.45,39.58,45.41,4.45,0
86,3,40.19,26.1,33.86,260.29,0
86,4,41.69,31.46,36.95,118.83,0
86,5,50.79,40.39,41.87,100.02,0
86,6,48.45,35.2,33.39,88.12,0
86,7,43.69,26.69,34.76,146.14,0
86,8,50.04,41.74,34.2,42.77,0
86,9,57.43,40.4,39.87,228.47,0
86,10,49.43,34.18,41.83,27.22,0
86,11,59.42,42.48,44.22,315.89,0
86,12,52.87,34.33,37.11,105.39,0
86,13,54.92,35.01,39.51,168.53,0
86,14,44.06,35.56,36.08,180.45,0
86,15,48.14,29.92,37.08,794.0,0
86,16,48.28,39.15,50.91,184.44,0
86,17,43.55,39.58,47.53,128.75,0
86,18,54.39,35.67,39.85,221.17,0
86,19,49.37,40.33,42.3,235.94,0
86,20,42.1,31.14,34.4,88.18,0
86,21,48.85,40.24,39.09,231.16,0
86,22,46.66,38.8,42.28,323.01,0
86,23,45.2,34.74,37.52,866.13,0
86,24,49.13,39.16,44.23,291.89,0
86,25,54.55,33.97,44.09,200.63,0
86,26,48.62,41.92,43.59,67.66,0
86,27,56.86,39.61,41.78,82.84,0
86,28,53.31,38.95,35.61,218.39,0
86,29,49.98,35.65,42.13,293.13,0
86,30,53.67,40.6,38.12,514.31,0
86,31,51.52,42.32,41.29,297.82,0
86,32,57.35,43.93,46.56,39.55,0
86,33,50.51,35.32,42.92,87.93,0
86,34,44.1,40.77,40.43,453.42,0
86,35,53.0,43.08,41.66,583.71,0
86,36,51.94,36.53,37.75,185.7,0
86,37,50.68,43.12,39.08,64.75,0
86,38,50.05,38.14,38.69,367.81,0
86,39,44.92,33.43,33.34,240.04,0
87,0,56.23,32.15,32.21,302.61,0
87,1,46.92,24.8,28.69,220.51,0
87,2,42.67,38.65,36.38,131.63,0
87,3,44.04,28.13,32.36,190.52,0
87,4,46.41,32.79,34.97,236.65,0
87,5,49.11,33.79,38.33,196.71,0
87,6,42.16,30.68,32.26,198.08,0
87,7,47.53,33.48,35.82,87.71,0
87,8,45.04,29.4,33.72,128.04,0
87,9,47.95,41.09,36.58,451.02,0
87,10,42.97,31.46,34.5,327.42,0
87,11,52.28,36.1,39.65,658.48,0
87,12,38.15,28.13,33.38,104.04,0
87,13,50.19,35.39,36.77,189.14,0
87,14,48.82,29.63,31.11,788.13,0
87,15,43.51,26.93,38.72,117.61,0
87,16,45.2,28.24,30.67,302.6,0
87,17,50.05,29.11,27.7,187.16,0
87,18,44.34,32.95,37.77,160.43,0
87,19,49.84,44.01,39.52,270.73,0
87,20,50.0,43.45,38.65,116.17,0
87,21,51.02,31.22,32.35,145.6,0
87,22,53.89,36.34,42.63,260.42,0
87,23,39.06,27.49,33.64,176.23,0
87,24,47.1,24.09,32.75,409.05,0
87,25,50.28,32.63,35.32,263.26,0
87,26,54.17,34.69,36.6,255.46,0
87,27,49.93,35.64,40.75,174.06,0
87,28,48.76,36.82,35.84,284.97,0
87,29,50.92,31.18,29.32,141.29,0
87,30,49.88,32.79,37.72,213.89,0
87,31,57.44,35.79,37.84,70.04,0
87,32,52.98,37.28,37.23,304.73,0
87,33,45.9,28.87,34.65,214.87,0
87,34,42.64,33.35,33.88,417.9,0
87,35,45.82,35.1,35.96,467.08,0
87,36,41.48,33.09,34.56,271.6,0
87,37,44.95,30.02,31.65,188.21,0
87,38,50.66,32.52,38.66,720.58,0
87,39,47.91,34.62,31.02,288.57,0
88,0,40.86,26.38,32.64,227.7,0
88,1,45.6,23.24,32.48,270.55,0
88,2,44.61,27.61,37.23,145.47,0
88,3,47.63,27.74,32.49,301.45,0
88,4,52.94,32.74,32.81,800.46,0
88,5,40.91,21.8,33.68,16.66,0
88,6,48.23,28.56,37.67,400.39,0
88,7,51.72,29.52,33.71,502.97,0
88,8,49.05,38.15,37.43,410.28,0
88,9,48.55,29.97,32.19,161.08,0
88,10,46.89,36.41,41.07,138.73,0
88,11,53.4,36.12,44.92,227.91,0
88,12,49.3,41.96,44.29,706.37,0
88,13,53.85,41.38,40.65,46.31,0
88,14,54.71,40.72,43.02,166.88,0
88,15,45.36,39.29,37.27,225.01,0
88,16,45.62,35.41,39.48,364.53,0
88,17,49.94,45.15,39.07,37.04,0
88,18,58.24,47.66,43.38,249.63,0
88,19,46.0,40.65,44.17,167.53,0
88,20,53.29,43.45,44.56,183.97,0
88,21,58.3,50.86,47.09,296.65,0
88,22,56.92,52.7,47.42,118.63,0
88,23,59.59,48.9,41.91,200.1,0
88,24,48.27,52.12,46.25,310.79,0
88,25,56.81,48.64,46.8,303.55,0
88,26,60.3,63.09,49.92,33.57,0
88,27,50.82,54.01,45.96,106.45,0
88,28,56.67,63.03,49.14,162.75,0
88,29,66.96,62.39,49.47,851.39,0
88,30,66.45,69.38,51.0,149.86,0
88,31,64.08,62.77,50.66,189.93,0
88,32,67.08,67.93,51.84,330.04,0
88,33,55.39,62.65,45.66,139.36,0
88,34,62.18,63.47,59.48,356.78,0
88,35,71.09,75.42,52.85,12.65,0
88,36,61.54,67.72,52.36,744.62,0
88,37,72.31,75.79,56.64,16.18,0
88,38,67.55,82.62,57.74,194.0,0
88,39,70.88,83.44,59.59,270.12,1
89,0,51.7,40.4,41.93,172.69,0
89,1,45.82,38.4,41.6,321.2,0
89,2,45.25,41.54,44.6,355.5,0
89,3,50.02,33.49,39.65,910.24,0
89,4,56.36,45.14,39.33,275.9,0
89,5,52.59,38.27,40.64,223.67,0
89,6,51.71,41.5,46.28,180.89,0
89,7,57.56,48.9,52.08,204.51,0
89,8,57.44,49.1,43.62,97.44,0
89,9,53.25,39.36,39.22,143.27,0
89,10,48.45,43.24,44.89,110.32,0
89,11,50.99,50.82,41.35,288.17,0
89,12,50.03,42.58,43.02,168.58,0
89,13,57.94,56.53,45.04,24.27,0
89,14,55.27,52.69,53.56,93.19,0
89,15,51.76,59.27,49.46,203.91,0
89,16,62.84,52.08,54.22,120.66,0
89,17,55.7,53.91,53.27,184.52,0
89,18,61.29,62.18,51.18,163.66,0
89,19,63.84,58.41,48.08,417.62,0
89,20,48.47,56.21,49.99,248.99,0
89,21,59.86,65.02,54.25,243.65,0
89,22,57.15,58.05,52.6,17.19,0
89,23,63.71,71.86,55.11,136.24,0
89,24,62.83,68.53,58.63,121.6,0
89,25,68.13,65.96,55.89,85.67,0
89,26,69.59,75.86,58.34,84.01,0
89,27,71.58,77.71,57.95,36.97,0
89,28,66.64,74.89,58.42,26.9,0
89,29,65.88,85.81,61.25,284.89,0
89,30,63.97,87.58,64.94,162.85,0
89,31,63.49,81.75,62.4,119.23,0
89,32,73.29,86.63,65.18,179.35,0
89,33,73.32,89.54,71.45,320.09,0
89,34,68.75,81.73,61.67,180.51,0
89,35,71.65,89.39,68.87,244.84,0
89,36,80.31,87.53,65.48,78.41,0
89,37,69.64,88.99,64.59,105.76,0
89,38,79.33,94.82,67.61,222.48,0
89,39,76.71,97.19,68.87,407.12,1
90,0,52.35,48.88,50.1,163.33,0
90,1,50.84,39.21,46.18,391.8,0
90,2,59.12,41.45,56.94,258.14,0
90,3,50.41,44.58,50.65,15.7,0
90,4,49.8,47.74,50.97,27.02,0
90,5,46.53,41.45,49.81,198.22,0
90,6,51.65,44.6,50.7,14.96,0
90,7,47.2,41.77,55.64,60.21,0
90,8,54.27,33.85,43.56,243.88,0
90,9,52.59,42.88,54.86,218.51,0
90,10,53.4,38.06,49.21,234.07,0
90,11,52.94,48.12,57.31,211.56,0
90,12,49.58,48.14,58.56,172.16,0
90,13,45.02,39.69,49.81,100.54,0
90,14,46.34,39.07,48.22,241.94,0
90,15,52.03,40.51,50.12,363.59,0
90,16,54.85,45.16,51.68,119.85,0
90,17,55.19,45.17,46.53,57.51,0
90,18,52.11,56.66,62.29,43.79,0
90,19,51.22,41.79,51.29,75.99,0
90,20,47.86,43.39,47.36,204.31,0
90,21,56.95,50.76,47.69,76.76,0
90,22,54.24,44.17,43.87,232.7,0
90,23,45.1,38.68,51.62,257.27,0
90,24,56.29,44.4,49.61,650.29,0
90,25,62.45,45.85,50.8,62.5,0
90,26,54.5,41.66,52.03,688.98,0
90,27,52.61,46.21,50.77,162.78,0
90,28,51.83,45.85,54.11,242.36,0
90,29,50.11,41.2,50.53,163.06,0
90,30,51.61,49.24,53.55,331.77,0
90,31,51.36,39.89,44.44,141.46,0
90,32,48.04,44.78,49.12,62.04,0
90,33,43.13,40.62,51.94,52.39,0
90,34,49.56,36.26,45.74,268.26,0
90,35,52.54,44.46,55.66,183.55,0
90,36,53.06,50.75,62.25,256.05,0
90,37,46.56,42.81,53.11,253.57,0
90,38,50.2,37.06,53.28,62.38,0
90,39,48.24,43.92,53.82,43.19,0
91,0,41.99,39.38,42.34,429.19,0
91,1,49.07,40.07,35.21,81.81,0
91,2,52.72,42.5,43.4,443.26,0
91,3,50.12,40.8,33.27,66.78,0
91,4,48.97,41.51,36.33,127.39,0
91,5,44.27,41.81,39.35,233.06,0
91,6,48.67,42.07,41.01,299.7,0
91,7,49.47,40.1,37.73,261.37,0
91,8,50.58,44.69,39.71,49.57,0
91,9,51.68,47.15,46.45,111.31,0
91,10,51.39,49.1,47.59,42.54,0
91,11,61.42,49.57,42.48,14.24,0
91,12,57.52,49.33,42.47,178.05,0
91,13,59.51,51.49,43.8,73.39,0
91,14,56.55,51.0,51.84,299.99,0
91,15,52.43,56.02,46.84,269.37,0
91,16,60.47,55.47,51.72,374.33,0
91,17,64.4,58.7,50.41,52.0,0
91,18,67.26,63.65,49.87,63.81,0
91,19,61.41,58.52,45.77,306.26,0
91,20,62.13,65.48,53.61,315.34,0
91,21,61.89,65.0,48.23,341.84,0
91,22,68.47,74.77,53.94,318.5,0
91,23,56.56,67.66,54.2,206.3,0
91,24,68.22,73.18,53.71,124.79,0
91,25,63.35,72.37,52.84,268.2,0
91,26,72.44,68.69,51.47,126.98,0
91,27,64.9,74.13,52.67,192.63,0
91,28,70.38,81.74,59.84,134.19,0
91,29,68.69,78.51,57.02,212.0,0
91,30,63.0,73.41,50.13,329.05,0
91,31,72.58,84.25,57.88,138.07,0
91,32,71.14,82.12,57.32,119.83,0
91,33,77.1,89.15,60.46,167.26,0
91,34,79.5,96.99,67.2,38.52,0
91,35,76.93,96.05,62.48,259.69,0
91,36,74.72,100.0,75.5,193.98,0
91,37,72.62,95.17,68.98,175.75,0
91,38,84.22,99.11,70.73,219.44,0
91,39,77.33,97.79,62.17,3.13,1
92,0,55.31,52.71,51.96,203.68,0
92,1,53.96,49.37,48.82,152.13,0
92,2,54.45,49.63,60.11,162.07,0
92,3,57.73,50.41,53.72,250.9,0
92,4,54.79,46.94,46.13,106.39,0
92,5,51.87,47.68,60.24,1000.0,0
92,6,54.56,55.47,54.99,331.04,0
92,7,59.57,57.99,46.7,181.02,0
92,8,54.2,56.32,60.48,187.39,0
92,9,50.84,44.66,42.8,78.47,0
92,10,50.24,44.28,51.21,103.52,0
92,11,62.49,45.19,53.45,811.18,0
92,12,50.13,50.49,55.3,155.51,0
92,13,46.64,38.72,52.89,187.48,0
92,14,51.67,47.6,55.11,10.81,0
92,15,55.76,55.58,61.47,262.67,0
92,16,60.79,53.89,54.27,75.49,0
92,17,53.03,47.92,50.53,229.42,0
92,18,48.89,48.22,50.89,276.87,0
92,19,61.75,52.22,58.36,336.85,0
92,20,57.76,53.7,52.38,311.65,0
92,21,55.68,47.82,54.65,378.8,0
92,22,57.15,49.02,49.55,277.86,0
92,23,49.01,47.69,49.01,890.62,0
92,24,52.5,44.63,54.32,123.28,0
92,25,57.86,49.08,53.86,165.67,0
92,26,51.87,48.77,45.15,375.54,0
92,27,53.89,44.91,47.72,156.26,0
92,28,58.34,52.54,45.49,179.38,0
92,29,50.03,51.89,52.44,357.15,0
92,30,52.13,52.74,53.16,152.0,0
92,31,44.43,46.88,49.86,84.62,0
92,32,52.24,42.02,53.22,315.98,0
92,33,63.38,51.83,55.01,80.7,0
92,34,50.99,47.3,59.75,228.46,0
92,35,52.57,46.39,52.97,207.46,0
92,36,56.72,44.93,52.37,217.89,0
92,37,55.54,48.85,53.21,110.37,0
92,38,53.99,56.27,54.76,273.66,0
92,39,60.15,47.93,49.76,172.86,0
93,0,55.44,41.66,46.54,188.98,0
93,1,56.87,42.91,41.85,114.99,0
93,2,55.15,50.51,53.96,543.41,0
93,3,53.4,49.32,56.66,90.6,0
93,4,52.91,45.51,45.29,731.79,0
93,5,55.23,35.73,44.95,233.95,0
93,6,56.13,54.72,55.91,313.52,0
93,7,58.44,44.59,47.4,54.27,0
93,8,51.39,43.42,43.95,96.58,0
93,9,48.16,42.58,46.82,210.76,0
93,10,44.93,46.18,49.01,46.26,0
93,11,55.56,46.22,44.68,209.3,0
93,12,57.37,48.47,55.46,147.64,0
93,13,46.24,40.97,53.67,16.55,0
93,14,57.88,43.42,49.75,236.6,0
93,15,50.76,52.79,56.27,112.68,0
93,16,55.8,45.57,45.74,303.01,0
93,17,55.26,43.98,49.43,156.54,0
93,18,55.11,40.91,46.61,94.64,0
93,19,45.6,46.7,52.48,176.01,0
93,20,58.71,48.8,43.16,329.04,0
93,21,53.58,48.17,50.78,401.02,0
93,22,50.71,43.64,51.82,823.54,0
93,23,56.51,46.12,51.65,109.32,0
93,24,59.47,51.36,55.8,183.91,0
93,25,46.57,48.96,50.17,168.19,0
93,26,45.95,41.54,39.48,161.97,0
93,27,52.66,34.49,49.26,149.47,0
93,28,55.0,45.86,53.25,64.15,0
93,29,54.75,47.87,56.83,297.07,0
93,30,46.6,40.32,48.5,283.29,0
93,31,54.29,44.64,51.57,182.78,0
93,32,56.94,43.62,57.42,331.05,0
93,33,62.01,45.09,44.29,873.8,0
93,34,50.13,42.49,50.7,46.03,0
93,35,58.43,49.83,56.55,137.47,0
93,36,60.24,45.26,51.18,357.64,0
93,37,45.14,41.16,48.85,136.72,0
93,38,61.43,48.34,46.97,96.8,0
93,39,51.03,39.62,52.78,266.69,0
94,0,41.89,22.93,43.54,172.84,0
94,1,39.76,22.49,37.53,126.48,0
94,2,39.33,22.2,45.15,230.14,0
94,3,45.55,26.76,48.2,190.6,0
94,4,30.59,21.95,45.13,135.4,0
94,5,41.26,24.97,46.48,256.69,0
94,6,43.15,30.28,45.15,97.02,0
94,7,38.42,22.55,42.89,181.35,0
94,8,44.08,24.65,42.6,272.41,0
94,9,38.52,26.95,43.81,92.84,0
94,10,49.53,27.65,41.82,136.93,0
94,11,47.0,24.67,43.86,113.04,0
94,12,51.15,29.81,46.62,234.26,0
94,13,43.24,29.03,48.14,221.95,0
94,14,47.19,31.22,47.17,117.82,0
94,15,47.41,26.34,46.59,220.9,0
94,16,42.8,24.61,40.45,157.45,0
94,17,40.74,23.93,47.3,280.23,0
94,18,45.31,27.89,43.58,287.48,0
94,19,42.75,25.16,36.39,119.23,0
94,20,38.94,24.39,41.52,95.36,0
94,21,33.92,24.87,44.92,173.1,0
94,22,39.31,23.93,42.87,70.79,0
94,23,35.19,27.46,37.78,89.44,0
94,24,38.19,21.01,41.99,216.94,0
94,25,50.5,27.88,44.79,277.09,0
94,26,38.12,29.37,41.84,218.14,0
94,27,44.99,24.34,44.64,526.36,0
94,28,52.69,34.35,46.85,329.83,0
94,29,38.01,26.74,37.42,268.25,0
94,30,48.57,20.42,43.31,263.9,0
94,31,43.44,25.54,43.9,190.41,0
94,32,49.81,26.92,48.93,240.56,0
94,33,46.18,28.46,41.78,203.71,0
94,34,41.95,25.64,42.6,306.1,0
94,35,30.77,22.62,45.52,146.5,0
94,36,37.79,22.29,38.83,140.09,0
94,37,45.78,24.05,46.05,321.37,0
94,38,49.39,24.43,46.31,124.8,0
94,39,36.56,22.13,42.82,66.61,0
95,0,53.31,43.88,43.57,59.84,0
95,1,56.0,40.1,41.07,427.1,0
