temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
35.14,26.3,47.68,233.17,0
74.87,89.87,66.36,86.57,1
53.99,45.83,59.95,314.18,0
62.9,74.43,48.96,231.91,0
55.86,73.12,85.54,179.68,0
47.95,37.64,71.48,296.16,0
45.32,20.63,39.13,298.84,0
58.57,47.8,48.62,54.3,0
63.17,68.24,54.52,337.51,1
58.64,64.68,61.11,187.17,0
78.4,92.88,97.46,212.49,1
69.13,93.07,62.4,2.65,0
58.1,71.46,47.66,7.21,0
52.91,46.42,67.88,18.22,0
55.24,33.72,47.25,558.96,0
80.56,88.34,82.05,540.25,1
43.7,39.75,53.16,55.27,0
60.88,67.55,49.62,27.15,0
78.26,74.11,76.43,123.16,1
44.65,34.99,35.41,366.07,0
69.6,64.12,52.68,293.78,0
57.15,44.06,44.4,525.12,0
55.44,38.02,35.13,154.32,0
45.04,33.19,47.05,95.4,0
57.36,59.64,61.92,208.39,0
43.78,35.52,37.91,173.93,0
53.92,38.97,43.0,195.91,0
42.0,39.54,46.43,216.03,0
53.48,48.47,58.88,518.0,0
80.23,87.08,74.49,1000.0,1
52.41,37.9,60.47,40.52,0
60.04,50.05,28.18,156.42,0
61.82,82.69,71.52,308.85,0
44.96,38.97,66.59,290.06,0
52.32,31.3,22.13,281.88,0
54.17,46.83,54.61,54.85,0
55.09,61.51,52.66,33.92,0
53.01,38.88,31.86,180.3,0
59.8,66.24,54.6,266.91,0
75.35,66.65,48.48,75.34,0
62.58,59.97,44.4,424.13,0
32.95,12.09,28.02,281.12,0
58.88,48.85,41.01,122.28,0
78.73,84.03,69.44,617.03,1
56.75,53.86,59.81,130.17,0
43.28,32.86,21.09,144.59,0
41.74,20.69,36.64,137.59,0
49.45,44.6,24.69,206.27,0
52.18,46.68,39.93,38.79,0
38.32,28.83,31.82,310.58,0
54.87,40.2,27.08,331.22,0
48.15,47.61,48.09,300.07,0
55.84,45.22,53.41,132.03,0
59.2,62.44,76.74,132.71,0
42.94,21.36,34.12,291.96,0
39.05,20.49,21.58,232.34,0
58.69,55.88,65.78,79.72,0
71.02,80.12,76.02,103.62,1
67.02,79.94,74.71,140.79,0
47.09,51.6,44.17,278.3,0
55.74,47.95,37.47,274.23,0
60.12,56.87,55.86,27.18,0
56.42,68.67,29.35,325.6,0
48.61,46.77,36.35,477.65,0
70.96,88.48,57.77,147.32,0
42.52,47.8,47.32,169.48,0
44.54,19.56,51.82,804.04,0
55.15,55.64,47.52,147.03,0
65.55,69.8,79.5,381.73,0
57.28,66.51,42.73,82.35,0
60.27,39.54,40.08,236.34,0
65.57,88.43,74.92,158.74,0
65.24,77.69,85.39,228.61,0
51.39,29.11,24.38,936.74,0
36.39,22.05,76.43,323.11,0
53.1,44.89,45.22,356.14,0
40.55,11.78,31.94,256.11,0
64.62,87.28,82.18,167.68,1
53.57,54.16,80.83,318.01,0
42.58,20.94,56.45,87.62,0
62.1,60.5,77.07,264.43,0
41.85,30.35,53.24,122.83,0
73.36,69.91,70.5,232.25,0
66.77,70.36,44.09,56.04,0
64.64,62.5,53.43,377.57,0
65.09,64.12,71.57,11.48,0
55.93,69.02,74.01,180.71,0
52.89,46.66,42.96,21.55,0
72.45,88.11,53.93,374.38,1
63.82,71.94,72.88,433.13,0
59.44,57.39,63.12,21.36,0
56.61,76.4,76.11,248.64,0
66.55,73.72,63.68,155.63,0
43.62,28.56,43.96,276.81,0
34.32,28.04,56.24,436.46,0
45.41,24.56,43.48,257.81,0
40.2,30.68,32.98,85.16,0
58.77,62.33,56.99,96.43,0
74.88,95.99,87.51,146.92,1
46.24,51.03,41.73,90.84,0
48.03,53.71,61.39,314.03,0
65.75,67.44,63.05,326.82,0
59.74,66.87,55.58,388.94,0
49.27,41.81,33.23,136.29,0
51.93,42.53,64.73,373.14,0
49.94,58.12,77.83,452.49,0
48.1,39.44,58.88,1.03,0
51.6,43.81,66.25,126.91,0
62.04,46.13,36.07,183.78,0
64.01,79.59,64.49,981.9,1
57.14,46.08,46.32,401.02,0
49.17,37.35,29.94,59.58,0
54.68,61.65,76.98,99.56,0
56.36,59.84,58.18,371.83,0
66.12,64.77,50.75,72.2,0
55.45,42.54,42.89,319.73,0
42.26,27.95,61.66,1000.0,0
51.89,39.5,39.37,316.59,0
55.5,62.37,53.33,318.51,0
60.61,64.12,57.27,136.01,0
44.88,32.67,35.2,160.13,0
57.05,44.33,31.74,148.19,0
46.34,26.13,46.46,1000.0,1
42.37,29.88,29.32,119.67,0
62.26,72.05,56.58,272.37,0
68.57,79.81,68.71,458.37,0
38.93,16.81,37.78,229.6,0
53.41,49.59,68.32,181.65,0
58.12,60.61,73.03,211.03,0
75.22,78.97,57.37,279.6,1
37.7,17.31,32.46,371.5,0
62.23,62.47,68.16,189.82,0
74.26,65.55,29.98,887.4,0
40.72,28.15,45.33,6.09,0
62.52,64.25,56.79,207.04,0
62.41,63.45,66.02,19.72,0
55.27,50.71,60.48,117.9,0
41.14,19.42,47.73,331.63,0
65.78,82.98,65.31,353.13,0
71.69,82.38,46.21,269.49,1
32.97,22.08,27.94,382.17,0
52.91,25.92,57.23,47.5,0
67.26,58.04,58.96,444.21,0
63.94,73.02,74.65,72.67,0
50.03,27.77,43.14,245.12,0
50.43,43.25,48.11,100.18,0
55.09,50.09,61.59,246.5,0
63.35,75.54,83.33,202.68,1
56.12,43.53,48.1,370.63,0
58.72,64.4,57.65,569.75,0
65.02,63.25,64.86,332.27,0
51.86,43.62,66.29,182.07,0
71.51,86.07,70.54,429.93,1
53.58,63.13,66.35,54.56,0
46.01,29.8,35.08,112.92,0
61.25,76.04,50.06,165.37,1
56.11,51.75,52.39,158.4,0
66.47,53.85,59.29,89.16,0
31.9,14.89,25.21,304.4,0
60.39,63.32,57.78,199.68,0
68.06,85.3,70.78,179.51,0
46.6,43.04,33.72,411.4,0
47.35,41.97,47.63,805.62,1
66.42,58.83,44.84,1000.0,0
85.32,97.03,78.38,158.89,1
60.17,72.62,59.8,162.14,0
60.86,58.38,69.33,85.92,0
42.91,33.71,45.52,18.3,0
43.43,32.22,44.63,100.79,0
54.4,70.97,62.94,66.44,0
54.17,25.02,25.83,964.49,1
47.28,21.28,16.46,152.75,0
38.06,20.26,20.63,362.62,0
48.99,33.84,43.81,91.24,0
59.08,63.22,54.69,161.35,0
55.22,40.19,62.64,382.67,0
53.01,49.39,48.98,333.5,0
38.68,16.64,38.42,220.45,0
69.12,87.9,74.03,44.79,0
75.82,88.7,89.32,288.02,1
63.5,44.46,60.55,156.77,0
55.43,54.03,53.71,122.01,0
57.89,59.5,74.91,399.69,0
67.52,77.48,44.48,419.95,1
65.73,70.5,52.15,67.0,0
53.39,49.75,56.92,457.41,0
49.67,42.68,63.65,186.55,0
45.61,28.69,51.67,317.41,0
49.02,56.04,55.02,474.69,0
49.79,44.62,56.08,175.57,0
46.34,52.91,73.71,239.29,0
38.52,19.53,42.7,308.52,0
46.2,41.19,55.19,437.05,0
51.0,34.49,32.75,202.99,0
61.2,71.47,49.83,321.41,0
57.03,58.4,70.91,83.86,0
36.91,34.01,45.16,22.23,0
53.91,36.51,60.58,98.23,0
54.18,60.02,50.14,97.81,0
54.34,53.81,52.9,346.27,0
59.43,51.17,53.11,188.98,0
62.83,58.52,48.34,108.37,0
60.44,73.89,58.6,66.91,0
54.16,42.44,47.17,137.35,0
38.49,26.59,29.24,337.59,0
62.97,64.8,51.27,66.49,0
48.89,45.25,43.62,180.9,0
57.6,66.68,81.57,142.67,0
68.29,78.51,77.92,253.13,1
51.52,50.29,55.55,476.14,0
61.64,42.5,65.18,102.2,0
33.89,10.83,43.5,247.61,0
39.18,28.57,54.2,197.7,0
42.64,32.89,36.7,130.08,0
58.17,57.08,66.28,207.56,0
71.83,85.36,58.7,472.97,1
45.31,25.57,34.8,189.64,0
62.42,56.23,51.22,189.62,0
44.42,45.17,57.17,143.18,0
49.74,28.16,43.49,262.31,0
58.53,67.61,34.57,50.02,0
69.49,77.13,76.7,218.22,0
68.78,61.24,52.77,266.87,0
58.04,65.28,83.02,72.78,0
54.5,58.05,67.11,439.68,0
48.53,47.06,63.45,434.19,0
65.39,76.26,48.84,537.15,0
51.34,28.28,56.27,285.7,0
41.83,33.48,34.92,262.34,0
33.85,9.39,34.27,188.31,0
61.73,54.03,26.35,210.23,0
62.12,58.7,66.97,339.05,0
53.43,52.01,49.34,202.58,0
54.62,51.46,49.82,177.38,0
53.81,37.46,58.1,283.84,0
57.63,38.52,57.67,106.05,0
65.71,54.79,51.98,437.05,0
54.91,34.81,55.24,201.26,0
40.46,25.67,52.87,314.71,0
64.37,50.61,51.08,79.76,0
44.93,36.15,37.2,825.05,1
52.05,61.54,29.98,140.95,0
70.79,83.11,85.59,147.27,1
58.67,41.93,50.59,706.46,0
68.05,71.15,69.12,358.45,0
40.6,19.49,36.97,272.67,0
47.1,29.65,53.72,565.78,0
48.84,30.82,38.28,784.63,0
58.54,56.09,62.67,167.37,0
59.23,62.4,65.58,259.84,0
45.34,37.05,64.05,178.23,0
73.16,88.25,83.41,363.06,1
65.64,74.46,65.0,344.61,0
52.82,45.22,49.98,531.03,0
60.59,50.79,65.61,134.02,0
55.98,54.81,46.92,405.11,0
51.78,45.27,55.22,319.23,0
38.74,12.59,39.06,173.73,0
67.92,49.54,30.53,161.5,0
31.03,9.76,30.38,186.76,0
78.15,88.46,73.5,237.18,1
61.57,67.54,65.36,118.87,0
50.05,39.91,53.82,40.55,0
64.68,85.31,85.38,122.05,0
82.76,89.9,70.84,160.14,1
49.48,35.59,46.62,285.52,0
66.85,68.6,56.67,21.81,0
58.83,74.63,57.5,296.39,0
49.73,45.51,43.14,19.3,0
42.26,17.82,16.74,259.59,0
55.07,51.9,38.94,282.85,0
59.81,55.61,63.35,180.44,0
73.69,67.77,81.67,206.92,0
49.74,33.07,40.88,874.22,0
47.16,37.84,44.3,112.69,0
36.26,16.35,10.0,246.32,0
57.01,62.68,80.32,147.39,0
66.66,79.99,62.5,432.52,0
59.63,64.26,32.42,281.48,0
41.44,19.24,47.34,43.37,0
49.58,32.47,40.47,472.67,0
54.98,45.23,52.17,350.26,0
67.43,75.58,55.12,19.03,0
75.75,92.93,68.61,28.94,1
57.88,28.71,40.6,15.81,0
56.4,60.9,57.37,786.47,1
63.27,68.38,60.49,810.89,0
31.12,17.48,21.81,212.34,0
44.0,30.25,22.63,310.22,0
65.23,82.0,49.89,153.39,0
34.29,12.9,31.54,160.91,0
36.15,21.91,45.7,216.88,0
66.23,89.11,62.74,368.88,0
58.02,55.22,64.53,83.88,0
47.54,26.07,48.57,161.54,0
45.76,38.3,53.81,397.8,0
50.13,61.46,61.11,210.17,0
66.06,72.83,78.52,155.77,0
70.05,77.62,61.97,77.8,1
46.04,23.2,29.07,335.38,0
50.57,51.47,60.29,127.8,0
44.4,33.54,52.98,126.62,0
38.63,26.48,43.8,404.56,0
50.47,48.18,57.01,42.97,0
55.39,59.44,45.8,444.71,0
44.69,33.12,62.3,225.36,0
45.02,31.04,36.4,203.68,0
52.15,42.56,41.55,242.81,0
64.81,80.51,53.8,203.12,0
54.34,50.09,50.98,120.79,0
40.48,28.3,57.77,960.85,0
58.22,76.08,97.37,126.52,0
55.88,46.03,64.82,264.21,0
52.31,51.36,64.34,546.88,0
47.18,51.84,42.11,299.02,0
47.69,28.01,54.66,171.7,0
42.81,26.24,44.42,238.33,0
39.89,12.22,25.9,152.02,0
38.83,10.29,32.04,172.43,0
57.08,66.41,81.69,183.24,0
55.41,40.77,47.11,271.29,0
30.0,6.1,28.5,336.02,0
70.74,88.54,49.8,516.38,0
67.86,83.0,66.31,297.27,0
48.81,44.98,48.05,35.47,0
74.25,78.52,54.48,7.86,1
69.01,77.17,70.43,189.93,0
51.11,56.86,49.77,350.06,0
37.87,26.49,30.52,168.81,0
65.63,49.7,16.34,171.13,0
49.02,42.19,57.14,334.98,0
43.54,33.74,41.33,195.98,0
66.9,63.3,71.71,355.16,0
55.99,71.46,100.0,25.72,1
64.87,56.38,62.14,271.51,0
37.24,20.06,12.56,663.54,0
47.43,27.94,75.78,240.0,0
70.33,88.53,73.6,335.1,1
30.44,13.72,35.25,44.22,0
57.35,53.16,71.03,144.29,0
55.35,40.45,10.0,327.65,0
47.68,59.62,56.75,267.41,0
58.98,71.21,63.64,35.22,0
67.76,64.27,52.75,236.65,0
69.05,76.22,90.48,118.78,1
63.29,62.98,67.36,173.13,0
63.69,58.78,59.66,159.75,0
65.41,67.54,46.79,0.39,0
68.98,78.78,79.85,335.16,1
61.96,53.0,47.78,41.14,0
66.24,78.68,63.72,213.9,0
66.79,75.81,57.82,297.81,0
48.47,26.83,50.52,75.49,0
42.04,30.14,30.57,158.77,0
69.06,65.08,78.88,123.69,0
71.68,83.1,59.13,458.67,1
43.64,37.8,42.81,337.23,0
55.87,54.0,43.97,313.98,0
55.15,65.38,61.1,531.56,0
37.21,10.39,32.56,252.82,0
58.95,62.71,82.29,149.61,0
43.67,34.76,36.35,15.97,0
48.3,54.79,60.75,95.07,0
35.2,15.56,35.28,223.89,0
46.07,32.55,50.56,339.71,0
57.31,59.06,52.11,101.92,1
47.5,49.14,40.36,437.55,0
49.85,38.58,36.92,30.94,0
50.74,51.46,58.93,143.68,0
66.5,64.99,69.7,260.57,0
62.74,55.21,37.75,219.68,0
43.17,27.07,32.66,271.51,0
49.96,21.9,34.41,993.57,0
64.44,72.05,82.54,297.23,0
51.85,57.3,57.56,163.41,0
66.55,62.24,57.58,154.91,0
59.98,43.28,41.39,76.25,0
68.08,67.62,71.3,526.06,0
57.52,63.79,65.55,1000.0,0
44.64,40.9,42.34,265.33,0
62.97,71.14,64.17,168.3,0
55.8,24.81,29.75,438.78,0
60.48,74.7,69.62,1000.0,1
72.49,79.09,72.02,249.12,1
57.79,57.08,56.09,69.14,0
54.74,39.17,59.73,464.07,1
65.54,86.61,55.17,232.55,0
50.52,42.96,29.69,469.53,0
37.99,22.79,33.29,109.89,0
60.95,72.08,74.59,133.7,0
69.9,74.39,51.9,120.93,0
42.98,36.03,47.96,157.45,0
55.15,47.19,39.99,300.58,0
54.87,49.11,47.9,107.25,0
57.7,66.23,45.8,192.76,0
66.51,83.04,84.55,889.48,1
50.77,37.17,25.99,66.79,0
50.07,39.55,44.24,270.24,0
45.95,29.9,31.75,245.0,0
72.5,90.57,81.17,329.46,1
58.69,61.25,69.41,258.11,0
51.52,42.67,49.41,226.96,0
56.87,38.42,46.12,116.21,0
47.59,28.15,52.06,60.97,0
71.14,86.51,68.44,289.87,0
49.53,49.87,35.4,161.62,0
46.99,37.14,58.95,259.88,0
63.4,78.26,56.33,199.32,0
46.81,40.85,33.55,106.54,0
50.33,60.17,65.85,272.53,0
45.95,30.45,59.85,106.12,0
62.21,43.19,45.95,329.63,0
55.8,49.6,62.0,835.99,1
58.43,49.55,61.79,484.86,0
52.08,33.23,33.69,110.6,0
66.14,77.34,54.3,270.68,0
55.86,54.26,54.46,93.11,0
48.09,50.16,53.35,113.5,0
55.05,47.98,69.27,302.79,0
69.02,79.87,52.49,169.7,0
57.88,65.58,66.18,180.11,0
51.29,29.46,41.41,327.42,0
58.46,65.96,69.12,228.34,0
62.62,35.62,16.06,267.24,0
74.31,87.6,82.13,106.29,1
55.31,50.91,42.14,299.98,0
72.41,66.78,62.06,216.74,0
44.0,50.9,60.73,264.56,0
39.48,19.38,23.84,254.57,0
48.74,41.09,67.22,369.43,0
56.94,56.18,82.07,275.72,0
64.28,67.72,74.38,26.01,0
67.95,80.43,70.66,110.83,0
52.36,29.04,43.32,233.95,0
52.16,39.08,56.33,259.76,0
79.48,97.95,85.4,1.27,1
40.37,13.17,19.77,51.14,0
50.63,54.51,61.8,364.03,0
43.84,23.55,28.58,494.87,0
43.88,23.26,30.0,48.14,0
61.87,77.16,63.23,238.73,0
61.69,54.91,34.76,207.18,0
52.9,67.58,69.94,351.71,0
58.77,30.82,33.81,274.46,0
67.76,78.15,64.26,324.36,0
58.92,67.81,54.46,142.12,0
60.25,54.71,51.05,198.93,0
48.18,28.36,45.89,64.07,0
78.11,78.0,59.85,67.91,1
51.81,23.7,37.56,16.09,0
53.6,61.41,78.75,234.26,1
39.2,18.6,30.19,250.02,0
67.83,87.79,72.18,294.64,0
59.08,50.8,57.23,139.54,0
48.61,20.73,27.53,407.62,0
34.1,18.87,52.16,60.19,0
66.89,76.54,63.15,14.89,0
48.94,43.69,59.27,232.82,0
46.96,23.35,63.2,97.32,0
43.95,21.52,47.66,1000.0,0
47.7,21.35,37.77,745.51,0
48.05,39.47,68.0,113.16,0
36.33,10.68,30.42,100.98,0
58.05,52.34,52.09,90.2,0
43.51,27.97,48.81,199.71,0
69.18,77.57,84.36,235.88,1
60.56,48.28,65.45,89.93,0
52.64,21.67,50.0,24.4,0
72.55,93.47,72.76,274.8,1
65.65,49.82,52.31,258.19,0
38.2,18.94,19.05,307.19,0
72.27,78.09,72.24,43.5,1
69.45,86.79,60.77,75.98,0
51.96,54.58,72.87,323.49,0
48.86,23.35,40.94,334.41,0
71.57,86.56,81.91,138.63,1
52.01,29.55,58.98,57.11,0
58.24,48.87,73.79,94.77,0
50.43,35.59,37.42,55.18,0
55.45,44.99,38.48,319.69,0
69.12,68.87,94.57,306.94,1
75.72,84.98,89.27,212.2,1
71.11,89.41,70.47,98.33,0
61.48,59.49,61.75,669.4,0
57.08,38.21,31.14,107.66,0
65.78,72.94,58.11,66.71,0
47.14,38.28,55.81,233.99,0
48.84,43.37,75.14,314.36,0
46.06,21.33,45.47,1000.0,0
60.92,65.48,85.23,67.35,0
69.77,78.16,75.31,110.34,1
58.96,61.74,60.15,117.02,0
53.52,34.02,56.79,352.87,0
43.18,22.68,52.26,0.13,0
68.76,64.39,72.02,199.56,0
55.75,36.5,43.15,68.77,0
61.11,64.23,61.58,171.27,0
72.75,74.1,84.66,304.08,1
50.55,44.01,63.26,151.53,0
66.46,72.01,74.23,87.0,0
68.67,88.18,63.94,312.15,0
67.3,70.3,75.43,798.56,1
69.76,78.81,78.45,272.34,0
63.77,63.48,54.88,239.7,0
54.95,64.67,43.0,17.78,0
30.0,12.12,48.71,395.77,0
61.45,76.34,69.18,170.16,1
46.87,26.89,28.52,840.42,0
63.31,60.74,55.23,147.48,0
68.48,67.04,61.52,284.86,0
64.49,75.03,44.69,1000.0,1
63.39,65.98,73.71,332.37,0
43.42,32.45,57.41,215.81,0
53.18,31.17,28.41,149.07,0
57.44,63.02,62.35,779.99,0
69.73,69.21,46.35,14.33,0
52.88,48.12,48.78,367.46,0
71.6,68.97,48.68,76.43,0
40.67,16.86,38.89,320.63,0
71.06,83.16,85.21,1000.0,1
57.69,64.04,56.38,268.3,0
73.75,67.21,69.41,258.68,1
68.5,68.59,70.58,25.17,0
64.99,66.14,35.88,2.41,0
40.24,15.31,21.59,101.19,0
48.5,43.05,69.24,447.92,0
56.44,45.82,36.24,406.22,0
39.58,17.2,34.6,205.58,0
67.39,76.31,63.48,394.16,1
65.92,64.06,33.73,59.76,0
52.78,42.08,50.47,144.59,0
64.76,71.02,64.09,438.09,0
70.62,68.36,44.14,515.33,0
37.75,21.39,24.79,315.74,0
49.54,56.12,45.27,38.41,0
37.38,20.35,28.88,402.43,0
43.3,22.91,27.0,159.83,0
51.66,35.19,25.46,940.19,1
46.08,38.69,57.05,214.87,0
69.12,40.62,41.03,350.98,0
49.7,36.49,40.75,207.01,0
56.93,52.55,55.89,609.34,1
51.78,57.01,68.78,344.77,0
62.58,82.17,51.3,11.3,0
53.25,65.57,49.61,51.76,0
64.24,55.18,42.13,49.89,0
73.76,77.6,37.07,289.24,1
45.73,29.85,43.73,1000.0,1
56.49,66.44,64.29,191.82,0
48.65,39.22,56.26,383.16,0
74.28,76.46,79.73,252.56,1
59.27,64.76,59.62,442.59,0
43.12,33.99,47.21,54.8,0
68.02,82.44,72.09,243.6,1
62.04,68.48,53.74,242.46,0
57.33,47.04,60.29,83.95,0
31.36,22.59,41.96,9.65,0
57.75,54.14,43.21,1000.0,0
60.42,69.36,76.79,234.37,0
64.48,76.42,91.09,259.09,1
60.98,54.81,40.09,404.41,0
45.17,42.77,31.81,194.04,0
72.79,86.72,63.92,247.23,1
57.08,49.29,48.44,252.86,0
59.22,52.88,63.61,256.85,0
51.47,34.63,45.25,11.32,0
69.38,75.03,48.46,197.01,0
66.89,68.02,70.99,373.76,0
39.04,24.87,78.23,180.8,0
74.63,77.83,72.89,129.1,1
64.44,83.39,77.66,345.28,1
60.78,58.54,27.8,202.05,0
45.11,35.91,46.88,105.55,0
57.95,75.08,62.98,70.79,0
59.1,65.1,56.62,191.92,0
37.97,14.27,46.11,100.77,0
65.2,57.09,45.92,888.26,0
55.46,31.21,56.46,85.87,0
70.83,85.83,61.32,241.74,1
45.11,43.59,31.44,262.98,0
45.8,44.21,48.15,294.94,0
42.93,15.37,51.76,435.46,0
61.77,57.01,66.07,2.89,0
62.4,72.69,59.03,291.19,0
52.69,57.73,82.79,293.45,1
46.61,20.99,28.52,897.26,1
37.33,24.93,22.95,239.09,0
56.65,58.42,58.83,137.07,1
68.74,74.73,74.27,410.29,0
47.85,56.2,53.19,114.72,0
52.26,33.69,59.64,681.87,1
76.77,71.45,65.52,142.94,0
51.42,40.98,43.26,74.28,0
61.66,64.85,51.22,32.41,0
41.39,19.94,39.65,75.09,0
66.25,72.01,70.09,772.38,0
50.11,47.3,41.94,242.36,0
58.12,69.01,34.36,321.86,0
64.07,73.55,83.34,357.47,0
51.83,41.45,54.77,260.1,0
51.97,54.27,68.4,319.5,0
68.3,93.55,59.38,278.61,1
54.67,54.07,66.94,34.81,0
47.04,47.19,51.13,257.21,0
74.15,84.32,75.34,201.78,1
44.61,64.83,80.14,115.28,0
51.98,56.13,30.38,201.83,0
49.16,21.93,66.3,253.59,0
57.9,58.71,43.22,169.72,0
50.8,38.88,34.05,348.77,0
71.26,86.75,34.93,785.02,1
50.84,47.78,69.25,1000.0,0
58.57,45.87,61.96,1000.0,1
60.4,67.96,54.1,140.63,0
62.56,75.45,50.37,133.29,0
68.06,71.26,67.01,373.52,0
56.15,73.49,49.81,84.57,0
64.68,74.15,64.28,185.25,0
36.09,14.53,24.21,126.89,0
48.52,39.22,58.82,51.39,0
60.4,67.05,71.98,274.69,0
45.14,24.48,48.86,159.87,0
71.52,73.96,66.92,60.88,1
68.55,74.47,70.54,338.78,0
42.06,25.53,59.48,1.33,0
51.63,35.8,71.61,177.84,0
53.21,37.98,42.75,333.55,0
67.26,72.74,66.31,337.26,0
54.83,38.23,56.59,264.13,0
34.97,31.98,30.95,67.99,0
63.05,67.2,69.45,224.08,0
60.37,58.33,69.5,253.35,0
50.07,55.39,54.45,133.72,0
56.28,50.38,45.1,256.49,0
67.35,66.89,44.41,21.66,0
50.3,42.21,61.05,63.01,0
55.19,43.29,57.08,103.67,0
49.25,26.39,39.65,303.97,0
75.72,80.44,67.57,329.03,1
54.47,36.21,54.86,8.12,0
44.02,11.28,50.34,420.18,0
51.99,48.89,51.13,213.5,0
47.14,37.15,34.03,32.28,0
56.85,80.91,69.96,245.54,0
59.87,72.17,51.54,390.84,0
55.61,38.07,33.33,127.29,0
44.11,32.9,57.25,346.56,0
75.02,89.21,71.81,416.36,1
49.51,35.45,37.58,206.08,0
74.92,79.81,65.71,88.22,0
58.1,78.7,46.68,375.55,0
46.01,26.63,38.85,375.02,0
64.08,66.08,59.64,11.24,0
53.67,56.42,71.36,812.47,1
63.48,58.01,68.38,308.12,0
52.89,60.62,41.92,316.42,0
72.87,77.28,47.4,156.62,1
52.88,68.83,76.65,56.21,0
40.99,29.37,53.7,435.6,0
49.29,39.11,56.87,213.41,0
73.61,88.1,82.54,173.2,1
59.15,79.33,74.86,111.76,0
74.96,82.06,86.66,169.77,1
42.48,14.59,32.99,36.2,0
69.05,59.87,53.73,349.85,1
74.75,85.29,56.27,801.92,1
52.24,52.0,76.47,115.11,0
65.3,84.04,61.63,52.27,0
51.94,47.91,43.18,343.63,0
55.15,26.62,41.72,178.66,0
55.22,49.95,73.51,81.68,0
42.06,20.88,44.84,219.86,0
59.0,43.71,37.67,155.2,0
40.27,30.64,62.3,216.57,0
66.47,69.08,75.37,247.94,0
41.19,14.37,22.71,77.55,0
62.77,56.49,69.58,113.59,0
75.37,85.01,70.46,89.84,1
61.4,64.55,67.1,94.26,0
63.8,84.16,88.12,105.8,1
65.45,78.86,100.0,156.45,1
75.18,84.71,86.18,108.83,1
84.8,94.62,77.04,223.98,1
39.21,28.96,53.33,152.95,0
42.57,36.99,58.49,94.01,0
59.71,77.35,93.72,88.83,0
42.22,30.55,46.86,64.53,0
60.98,52.7,51.97,145.32,0
74.58,78.26,78.78,343.64,1
62.09,88.01,87.27,189.51,1
48.14,48.19,43.78,27.0,0
60.63,77.38,46.36,214.7,0
64.61,80.32,56.7,132.12,0
56.75,56.23,53.7,285.65,0
68.9,84.54,53.09,19.37,0
50.3,34.21,46.2,381.68,0
34.34,26.04,38.71,267.05,0
49.51,43.72,39.97,168.67,0
65.33,57.6,62.92,31.58,0
67.31,61.49,55.68,19.14,0
60.71,44.31,67.9,302.81,0
62.78,62.64,54.36,836.65,1
71.63,93.27,51.79,356.24,0
55.81,49.86,58.84,450.09,0
72.03,59.55,78.92,312.37,1
53.44,52.38,39.81,261.12,0
84.75,94.76,65.35,558.27,1
34.15,31.16,40.31,118.18,0
72.51,81.85,80.06,184.9,1
50.54,33.27,60.5,31.19,0
51.0,37.24,58.06,293.67,0
46.44,26.63,35.63,169.48,0
67.83,72.2,56.63,106.98,0
64.05,63.48,54.7,110.09,0
54.24,51.95,49.74,80.75,0
65.33,75.4,71.84,174.66,0
43.43,39.64,39.54,16.27,0
65.73,65.37,81.91,2.76,0
78.08,86.01,74.46,33.93,0
61.54,45.26,53.85,106.98,0
48.57,44.95,57.26,130.4,0
53.74,65.99,59.29,107.33,0
72.35,83.64,63.86,122.73,0
56.56,65.95,49.6,73.81,0
60.53,55.8,52.13,317.41,0
40.23,41.87,56.3,65.0,0
71.96,75.05,49.6,350.6,1
66.06,72.37,81.94,461.28,0
47.65,54.91,60.19,375.02,0
64.09,66.45,43.61,52.74,0
61.76,63.67,48.6,277.92,0
45.26,23.13,29.47,55.32,0
63.57,59.9,42.74,76.17,0
50.58,66.65,77.77,86.24,0
68.22,83.85,57.89,220.42,0
62.11,66.43,81.11,68.91,0
59.55,63.1,55.63,205.8,0
47.43,37.37,44.21,389.37,0
59.47,48.26,52.18,34.73,0
30.0,12.04,30.18,41.23,0
39.39,19.23,61.43,103.98,0
39.38,18.36,44.06,414.2,0
62.85,68.26,57.27,303.29,0
54.38,59.27,71.75,71.82,0
75.24,70.72,84.37,623.08,1
46.82,21.57,32.31,248.55,0
67.26,52.61,71.38,214.64,0
57.42,48.31,59.67,293.42,0
68.72,71.54,48.81,26.71,0
54.42,48.78,49.33,187.43,0
56.47,36.21,53.12,334.4,0
69.31,74.97,84.01,369.29,0
70.56,85.89,58.41,767.43,1
62.2,45.59,54.59,187.2,0
31.55,13.19,40.86,157.1,0
60.42,69.74,60.36,74.48,0
63.57,38.08,48.61,89.68,0
61.98,57.89,47.37,285.05,0
47.3,61.87,82.22,85.1,0
47.61,22.87,34.51,181.51,0
57.08,65.64,54.77,273.01,0
56.07,58.58,50.9,1000.0,1
77.52,71.23,84.58,244.9,1
75.44,76.44,79.38,308.12,1
72.34,65.99,66.37,239.44,0
55.99,58.74,73.46,169.16,0
47.83,37.58,70.04,166.48,0
55.81,49.38,38.09,182.56,0
73.76,81.34,55.24,120.93,1
55.71,55.26,58.13,150.95,0
79.97,83.87,88.84,265.74,1
71.05,79.56,55.67,89.45,1
56.39,36.82,33.33,417.92,0
51.05,49.88,59.74,218.78,0
45.27,33.39,74.2,180.32,0
